file,split,frame_idx,frame_mean,z_score,iqr_outlier,window_indices
subject7_run1_log_preprocessed.csv,VAL,494,-1.345578908920288,-3.7635145124788183,True,"[15, 16]"
subject7_run1_log_preprocessed.csv,VAL,498,-1.3277759552001953,-3.7136229146751503,True,"[15, 16]"
subject7_run1_log_preprocessed.csv,VAL,502,-1.470527172088623,-4.1136737383170425,True,"[15, 16]"
subject7_run1_log_preprocessed.csv,VAL,506,-1.2669284343719482,-3.5431017705861803,True,"[15, 16]"
subject7_run1_log_preprocessed.csv,VAL,510,-1.301423192024231,-3.639771042560995,True,"[16, 17]"
subject7_run1_log_preprocessed.csv,VAL,514,-1.5003223419189453,-4.197172726914013,True,"[16, 17]"
subject7_run1_log_preprocessed.csv,VAL,518,-1.4812724590301514,-4.143786692762724,True,"[16, 17]"
subject7_run1_log_preprocessed.csv,VAL,522,-1.1762142181396484,-3.288881192220644,True,"[16, 17]"
subject7_run1_log_preprocessed.csv,VAL,526,-1.1825854778289795,-3.306736225206775,True,"[16, 17]"
subject7_run1_log_preprocessed.csv,VAL,530,-1.0992536544799805,-3.07320431358459,True,"[16, 17]"
subject7_run1_log_preprocessed.csv,VAL,534,-1.2164413928985596,-3.4016151831866663,True,"[16, 17]"
subject7_run1_log_preprocessed.csv,VAL,538,-1.3119454383850098,-3.6692589405624703,True,"[16, 17]"
subject7_run1_log_preprocessed.csv,VAL,542,-1.2824575901031494,-3.5866212002354967,True,"[17, 18]"
subject7_run1_log_preprocessed.csv,VAL,546,-1.314860224723816,-3.677427436082133,True,"[17, 18]"
subject7_run1_log_preprocessed.csv,VAL,550,-1.162156581878662,-3.2494855983528788,True,"[17, 18]"
subject7_run1_log_preprocessed.csv,VAL,554,-1.3686599731445312,-3.828197665132128,True,"[17, 18]"
subject7_run1_log_preprocessed.csv,VAL,562,-1.302769660949707,-3.643544432479386,True,"[17, 18]"
subject7_run1_log_preprocessed.csv,VAL,566,-1.2891647815704346,-3.605417659763463,True,"[17, 18]"
subject7_run1_log_preprocessed.csv,VAL,570,-1.54091477394104,-4.310930327150505,True,"[18, 19]"
subject7_run1_log_preprocessed.csv,VAL,574,-1.3819148540496826,-3.865343590322562,True,"[18, 19]"
subject7_run1_log_preprocessed.csv,VAL,578,-1.2290645837783813,-3.4369908389501367,True,"[18, 19]"
subject7_run1_log_preprocessed.csv,VAL,590,-1.206239938735962,-3.373026284058178,True,"[18, 19]"
subject7_run1_log_preprocessed.csv,VAL,594,-1.1064223051071167,-3.093293981822082,True,"[18, 19]"
subject7_run1_log_preprocessed.csv,VAL,598,-1.2426904439926147,-3.475176409065408,True,"[18, 19]"
subject7_run1_log_preprocessed.csv,VAL,606,-1.1101857423782349,-3.1038407653301494,True,"[19, 20]"
subject7_run1_log_preprocessed.csv,VAL,622,-1.098222017288208,-3.0703132187325526,True,"[19, 20]"
subject7_run1_log_preprocessed.csv,VAL,638,-1.189699411392212,-3.3266725524993768,True,"[20, 21]"
subject7_run1_log_preprocessed.csv,VAL,642,-1.3876445293426514,-3.8814006255627187,True,"[20, 21]"
subject7_run1_log_preprocessed.csv,VAL,646,-1.3387863636016846,-3.7444788544398673,True,"[20, 21]"
subject7_run1_log_preprocessed.csv,VAL,650,-1.3466897010803223,-3.7666274338829413,True,"[20, 21]"
subject7_run1_log_preprocessed.csv,VAL,654,-1.2522673606872559,-3.502015083334892,True,"[20, 21]"
subject7_run1_log_preprocessed.csv,VAL,658,-1.342010498046875,-3.753514277523782,True,"[20, 21]"
subject7_run1_log_preprocessed.csv,VAL,662,-1.3051104545593262,-3.650104351420292,True,"[21, 22]"
subject7_run1_log_preprocessed.csv,VAL,666,-1.155902624130249,-3.2319592962812846,True,"[21, 22]"
subject7_run1_log_preprocessed.csv,VAL,670,-1.2285939455032349,-3.435671906378396,True,"[21, 22]"
